#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
-10.77       0.0363559      0.0136032      0.0756085      0.0363559      0.0136032      0.0756085      
-10.76       0.0364616      0.0136283      0.0759223      0.0364616      0.0136283      0.0759223      
-10.75       0.0365677      0.0136535      0.0762382      0.0365677      0.0136535      0.0762382      
-10.74       0.0366743      0.0136788      0.0765561      0.0366743      0.0136788      0.0765561      
-10.73       0.0367815      0.0137042      0.0768761      0.0367815      0.0137042      0.0768761      
-10.72       0.0368891      0.0137296      0.0771982      0.0368891      0.0137296      0.0771982      
-10.71       0.0369972      0.0137552      0.0775225      0.0369972      0.0137552      0.0775225      
-10.7       0.0371059      0.0137808      0.0778489      0.0371059      0.0137808      0.0778489      
-10.69       0.037215      0.0138064      0.0781774      0.037215      0.0138064      0.0781774      
-10.68       0.0373247      0.0138322      0.0785081      0.0373247      0.0138322      0.0785081      
-10.67       0.0374349      0.013858      0.078841      0.0374349      0.013858      0.078841      
-10.66       0.0375456      0.013884      0.0791762      0.0375456      0.013884      0.0791762      
-10.65       0.0376568      0.01391      0.0795135      0.0376568      0.01391      0.0795135      
-10.64       0.0377686      0.0139361      0.0798532      0.0377686      0.0139361      0.0798532      
-10.63       0.0378809      0.0139622      0.0801951      0.0378809      0.0139622      0.0801951      
-10.62       0.0379937      0.0139885      0.0805393      0.0379937      0.0139885      0.0805393      
-10.61       0.0381071      0.0140148      0.0808859      0.0381071      0.0140148      0.0808859      
-10.6       0.038221      0.0140413      0.0812348      0.038221      0.0140413      0.0812348      
-10.59       0.0383355      0.0140678      0.0815861      0.0383355      0.0140678      0.0815861      
-10.58       0.0384505      0.0140944      0.0819397      0.0384505      0.0140944      0.0819397      
-10.57       0.0385661      0.0141211      0.0822958      0.0385661      0.0141211      0.0822958      
-10.56       0.0386822      0.0141478      0.0826543      0.0386822      0.0141478      0.0826543      
-10.55       0.0387989      0.0141747      0.0830153      0.0387989      0.0141747      0.0830153      
-10.54       0.0389161      0.0142016      0.0833788      0.0389161      0.0142016      0.0833788      
-10.53       0.039034      0.0142287      0.0837447      0.039034      0.0142287      0.0837447      
-10.52       0.0391524      0.0142558      0.0841132      0.0391524      0.0142558      0.0841132      
-10.51       0.0392714      0.014283      0.0844843      0.0392714      0.014283      0.0844843      
-10.5       0.0393909      0.0143103      0.0848579      0.0393909      0.0143103      0.0848579      
-10.49       0.0395111      0.0143377      0.0852342      0.0395111      0.0143377      0.0852342      
-10.48       0.0396318      0.0143651      0.0856131      0.0396318      0.0143651      0.0856131      
-10.47       0.0397532      0.0143927      0.0859946      0.0397532      0.0143927      0.0859946      
-10.46       0.0398751      0.0144203      0.0863788      0.0398751      0.0144203      0.0863788      
-10.45       0.0399977      0.0144481      0.0867658      0.0399977      0.0144481      0.0867658      
-10.44       0.0401208      0.0144759      0.0871555      0.0401208      0.0144759      0.0871555      
-10.43       0.0402446      0.0145038      0.0875479      0.0402446      0.0145038      0.0875479      
-10.42       0.040369      0.0145319      0.0879431      0.040369      0.0145319      0.0879431      
-10.41       0.040494      0.01456      0.0883412      0.040494      0.01456      0.0883412      
-10.4       0.0406196      0.0145882      0.0887421      0.0406196      0.0145882      0.0887421      
-10.39       0.0407458      0.0146165      0.0891459      0.0407458      0.0146165      0.0891459      
-10.38       0.0408727      0.0146449      0.0895525      0.0408727      0.0146449      0.0895525      
-10.37       0.0410003      0.0146734      0.0899622      0.0410003      0.0146734      0.0899622      
-10.36       0.0411285      0.0147019      0.0903748      0.0411285      0.0147019      0.0903748      
-10.35       0.0412573      0.0147306      0.0907903      0.0412573      0.0147306      0.0907903      
-10.34       0.0413868      0.0147594      0.0912089      0.0413868      0.0147594      0.0912089      
-10.33       0.0415169      0.0147883      0.0916306      0.0415169      0.0147883      0.0916306      
-10.32       0.0416477      0.0148172      0.0920553      0.0416477      0.0148172      0.0920553      
-10.31       0.0417792      0.0148463      0.0924832      0.0417792      0.0148463      0.0924832      
-10.3       0.0419114      0.0148755      0.0929142      0.0419114      0.0148755      0.0929142      
-10.29       0.0420442      0.0149047      0.0933484      0.0420442      0.0149047      0.0933484      
-10.28       0.0421777      0.0149341      0.0937858      0.0421777      0.0149341      0.0937858      
-10.27       0.0423119      0.0149635      0.0942265      0.0423119      0.0149635      0.0942265      
-10.26       0.0424468      0.0149931      0.0946705      0.0424468      0.0149931      0.0946705      
-10.25       0.0425824      0.0150228      0.0951177      0.0425824      0.0150228      0.0951177      
-10.24       0.0427187      0.0150525      0.0955684      0.0427187      0.0150525      0.0955684      
-10.23       0.0428558      0.0150824      0.0960224      0.0428558      0.0150824      0.0960224      
-10.22       0.0429935      0.0151124      0.0964798      0.0429935      0.0151124      0.0964798      
-10.21       0.043132      0.0151424      0.0969407      0.043132      0.0151424      0.0969407      
-10.2       0.0432711      0.0151726      0.0974051      0.0432711      0.0151726      0.0974051      
-10.19       0.0434111      0.0152029      0.097873      0.0434111      0.0152029      0.097873      
-10.18       0.0435517      0.0152333      0.0983445      0.0435517      0.0152333      0.0983445      
-10.17       0.0436931      0.0152638      0.0988197      0.0436931      0.0152638      0.0988197      
-10.16       0.0438353      0.0152944      0.0992984      0.0438353      0.0152944      0.0992984      
-10.15       0.0439782      0.0153251      0.0997809      0.0439782      0.0153251      0.0997809      
-10.14       0.0441218      0.0153559      0.100267      0.0441218      0.0153559      0.100267      
-10.13       0.0442663      0.0153868      0.100757      0.0442663      0.0153868      0.100757      
-10.12       0.0444115      0.0154178      0.101251      0.0444115      0.0154178      0.101251      
-10.11       0.0445575      0.0154489      0.101748      0.0445575      0.0154489      0.101748      
-10.1       0.0447043      0.0154802      0.10225      0.0447043      0.0154802      0.10225      
-10.09       0.0448518      0.0155115      0.102755      0.0448518      0.0155115      0.102755      
-10.08       0.0450002      0.015543      0.103265      0.0450002      0.015543      0.103265      
-10.07       0.0451494      0.0155746      0.103778      0.0451494      0.0155746      0.103778      
-10.06       0.0452994      0.0156063      0.104296      0.0452994      0.0156063      0.104296      
-10.05       0.0454502      0.0156381      0.104817      0.0454502      0.0156381      0.104817      
-10.04       0.0456018      0.01567      0.105343      0.0456018      0.01567      0.105343      
-10.03       0.0457543      0.015702      0.105873      0.0457543      0.015702      0.105873      
-10.02       0.0459076      0.0157341      0.106407      0.0459076      0.0157341      0.106407      
-10.01       0.0460618      0.0157664      0.106946      0.0460618      0.0157664      0.106946      
-10       0.0462168      0.0157988      0.107489      0.0462168      0.0157988      0.107489      
-9.99       0.0463726      0.0158313      0.108036      0.0463726      0.0158313      0.108036      
-9.98       0.0465294      0.0158639      0.108588      0.0465294      0.0158639      0.108588      
-9.97       0.046687      0.0158966      0.109144      0.046687      0.0158966      0.109144      
-9.96       0.0468455      0.0159294      0.109705      0.0468455      0.0159294      0.109705      
-9.95       0.0470048      0.0159624      0.110271      0.0470048      0.0159624      0.110271      
-9.94       0.0471651      0.0159955      0.110841      0.0471651      0.0159955      0.110841      
-9.93       0.0473263      0.0160287      0.111416      0.0473263      0.0160287      0.111416      
-9.92       0.0474884      0.016062      0.111995      0.0474884      0.016062      0.111995      
-9.91       0.0476514      0.0160954      0.11258      0.0476514      0.0160954      0.11258      
-9.9       0.0478153      0.016129      0.113169      0.0478153      0.016129      0.113169      
-9.89       0.0479802      0.0161627      0.113763      0.0479802      0.0161627      0.113763      
-9.88       0.048146      0.0161965      0.114363      0.048146      0.0161965      0.114363      
-9.87       0.0483128      0.0162304      0.114967      0.0483128      0.0162304      0.114967      
-9.86       0.0484805      0.0162645      0.115576      0.0484805      0.0162645      0.115576      
-9.85       0.0486492      0.0162987      0.116191      0.0486492      0.0162987      0.116191      
-9.84       0.0488189      0.016333      0.116811      0.0488189      0.016333      0.116811      
-9.83       0.0489895      0.0163674      0.117436      0.0489895      0.0163674      0.117436      
-9.82       0.0491612      0.016402      0.118067      0.0491612      0.016402      0.118067      
-9.81       0.0493338      0.0164367      0.118703      0.0493338      0.0164367      0.118703      
-9.8       0.0495075      0.0164716      0.119344      0.0495075      0.0164716      0.119344      
