#(w-mu)    jm_3by2_m3by2     jm_3by2_3by2     jm_3by2_m1by2       jm_3by2_1by2     jm_1by2_m1by2   jm_1by2_1by2
4.53       0.000135559      6.16804e-05      0.0356336      0.191501      0.0588038      0.537258      
4.535       0.000135405      6.16225e-05      0.0366364      0.167177      0.0604791      0.468505      
4.54       0.000135251      6.15648e-05      0.0377309      0.147353      0.0623021      0.412494      
4.545       0.000135098      6.15071e-05      0.0389248      0.13099      0.0642857      0.366278      
4.55       0.000134945      6.14495e-05      0.0402272      0.117329      0.0664446      0.327716      
4.555       0.000134792      6.1392e-05      0.0416484      0.10581      0.0687952      0.295216      
4.56       0.000134639      6.13345e-05      0.0432      0.0960101      0.0713564      0.26758      
4.565       0.000134486      6.12772e-05      0.0448952      0.087605      0.0741496      0.243893      
4.57       0.000134334      6.122e-05      0.0467491      0.0803437      0.0771993      0.223443      
4.575       0.000134182      6.11628e-05      0.0487791      0.0740295      0.0805335      0.205673      
4.58       0.000134031      6.11058e-05      0.0510053      0.0685059      0.0841845      0.190141      
4.585       0.000133879      6.10488e-05      0.0534505      0.0636478      0.0881895      0.176491      
4.59       0.000133728      6.09919e-05      0.0561416      0.0593539      0.0925917      0.164437      
4.595       0.000133577      6.09351e-05      0.0591095      0.0555414      0.0974412      0.153744      
4.6       0.000133427      6.08784e-05      0.0623907      0.0521424      0.102797      0.144222      
4.605       0.000133276      6.08218e-05      0.0660277      0.0491007      0.108727      0.13571      
4.61       0.000133126      6.07653e-05      0.0700707      0.0463693      0.115313      0.128075      
4.615       0.000132976      6.07089e-05      0.0745795      0.0439088      0.122651      0.121207      
4.62       0.000132827      6.06525e-05      0.0796252      0.0416861      0.130856      0.115011      
4.625       0.000132677      6.05963e-05      0.0852934      0.039673      0.140067      0.109407      
4.63       0.000132528      6.05401e-05      0.0916874      0.0378455      0.150449      0.104328      
4.635       0.000132379      6.0484e-05      0.0989332      0.0361829      0.162206      0.0997154      
4.64       0.000132231      6.0428e-05      0.107185      0.0346676      0.175588      0.0955194      
4.645       0.000132083      6.03721e-05      0.116635      0.0332843      0.190903      0.0916966      
4.65       0.000131935      6.03163e-05      0.127523      0.0320198      0.208538      0.0882097      
4.655       0.000131787      6.02605e-05      0.14015      0.0308625      0.22898      0.0850262      
4.66       0.000131639      6.02049e-05      0.154902      0.0298025      0.252852      0.0821176      
4.665       0.000131492      6.01493e-05      0.172279      0.0288308      0.28096      0.0794592      
4.67       0.000131345      6.00939e-05      0.192936      0.0279398      0.314359      0.0770294      
4.675       0.000131198      6.00385e-05      0.217743      0.0271228      0.354453      0.0748088      
4.68       0.000131052      5.99832e-05      0.247877      0.0263736      0.403143      0.0727809      
4.685       0.000130905      5.99279e-05      0.284965      0.0256872      0.463049      0.0709308      
4.69       0.000130759      5.98728e-05      0.331294      0.0250588      0.537864      0.0692454      
4.695       0.000130614      5.98178e-05      0.390167      0.0244843      0.632914      0.0677133      
4.7       0.000130468      5.97628e-05      0.46648      0.0239602      0.756097      0.0663243      
4.705       0.000130323      5.97079e-05      0.56773      0.0234831      0.919503      0.0650695      
4.71       0.000130178      5.96531e-05      0.70581      0.0230504      1.14232      0.063941      
4.715       0.000130033      5.95984e-05      0.900404      0.0226594      1.45629      0.0629319      
4.72       0.000129888      5.95438e-05      1.18568      0.022308      1.91654      0.0620362      
4.725       0.000129744      5.94893e-05      1.62424      0.0219944      2.624      0.0612487      
4.73       0.0001296      5.94348e-05      2.33703      0.0217168      3.77381      0.0605648      
4.735       0.000129456      5.93804e-05      3.56612      0.0214738      5.75639      0.0599807      
4.74       0.000129313      5.93261e-05      5.76262      0.0212643      9.29935      0.0594933      
4.745       0.000129169      5.92719e-05      9.30673      0.0210872      15.0159      0.0590997      
4.75       0.000129026      5.92178e-05      12.1509      0.0209418      19.6036      0.058798      
4.755       0.000128884      5.91638e-05      10.1907      0.0208273      16.442      0.0585866      
4.76       0.000128741      5.91098e-05      6.45545      0.0207433      10.4173      0.0584643      
4.765       0.000128599      5.9056e-05      3.96012      0.0206895      6.39264      0.0584306      
4.77       0.000128457      5.90022e-05      2.55916      0.0206658      4.1331      0.0584854      
4.775       0.000128315      5.89485e-05      1.75648      0.0206723      2.83857      0.058629      
4.78       0.000128173      5.88948e-05      1.26931      0.020709      2.05293      0.0588624      
4.785       0.000128032      5.88413e-05      0.956204      0.0207763      1.54806      0.0591869      
4.79       0.000127891      5.87878e-05      0.744794      0.0208748      1.20723      0.0596044      
4.795       0.00012775      5.87345e-05      0.596054      0.0210053      0.967483      0.0601172      
4.8       0.000127609      5.86812e-05      0.487769      0.0211684      0.792996      0.0607284      
4.805       0.000127469      5.86279e-05      0.406653      0.0213655      0.662337      0.0614415      
4.81       0.000127328      5.85748e-05      0.344408      0.0215977      0.562124      0.0622608      
4.815       0.000127188      5.85218e-05      0.295656      0.0218666      0.483681      0.0631911      
4.82       0.000127049      5.84688e-05      0.256794      0.0221739      0.421198      0.0642381      
4.825       0.000126909      5.84159e-05      0.225341      0.0225218      0.370672      0.0654084      
4.83       0.00012677      5.83631e-05      0.199543      0.0229125      0.329278      0.0667093      
4.835       0.000126631      5.83103e-05      0.178137      0.0233487      0.294974      0.0681494      
4.84       0.000126492      5.82577e-05      0.16019      0.0238334      0.266261      0.0697381      
4.845       0.000126354      5.82051e-05      0.145007      0.0243702      0.242015      0.0714864      
4.85       0.000126215      5.81526e-05      0.132056      0.0249629      0.22138      0.0734067      
4.855       0.000126077      5.81002e-05      0.120931      0.0256161      0.203701      0.0755128      
4.86       0.000125939      5.80479e-05      0.111312      0.0263347      0.188462      0.0778207      
4.865       0.000125802      5.79956e-05      0.102946      0.0271245      0.175258      0.0803484      
4.87       0.000125664      5.79435e-05      0.0956349      0.0279921      0.163768      0.0831163      
4.875       0.000125527      5.78914e-05      0.0892154      0.0289449      0.15373      0.0861478      
4.88       0.00012539      5.78393e-05      0.0835567      0.0299916      0.144935      0.0894695      
4.885       0.000125254      5.77874e-05      0.0785513      0.0311418      0.137209      0.093112      
4.89       0.000125117      5.77355e-05      0.0741109      0.0324067      0.130411      0.0971102      
4.895       0.000124981      5.76838e-05      0.0701621      0.0337994      0.124425      0.101505      
4.9       0.000124845      5.76321e-05      0.0666437      0.0353348      0.119153      0.106342      
4.905       0.000124709      5.75804e-05      0.0635043      0.0370303      0.114513      0.111676      
4.91       0.000124574      5.75289e-05      0.0607009      0.038906      0.110437      0.117569      
4.915       0.000124438      5.74774e-05      0.0581969      0.0409855      0.106868      0.124097      
4.92       0.000124303      5.7426e-05      0.0559615      0.0432969      0.103758      0.131344      
4.925       0.000124168      5.73747e-05      0.0539684      0.0458727      0.101066      0.139414      
4.93       0.000124034      5.73235e-05      0.0521954      0.0487522      0.0987597      0.148428      
4.935       0.000123899      5.72723e-05      0.0506234      0.0519819      0.0968096      0.158531      
4.94       0.000123765      5.72212e-05      0.0492364      0.055618      0.0951928      0.169898      
4.945       0.000123631      5.71702e-05      0.0480209      0.0597283      0.0938901      0.18274      
4.95       0.000123497      5.71193e-05      0.0469655      0.0643957      0.0928864      0.197316      
4.955       0.000123364      5.70684e-05      0.0460608      0.0697222      0.0921699      0.213943      
4.96       0.00012323      5.70177e-05      0.0452989      0.0758341      0.0917321      0.233014      
4.965       0.000123097      5.6967e-05      0.0446739      0.0828897      0.0915671      0.255023      
4.97       0.000122964      5.69163e-05      0.044181      0.0910893      0.0916724      0.280592      
4.975       0.000122832      5.68658e-05      0.0438169      0.100689      0.0920478      0.31052      
4.98       0.000122699      5.68153e-05      0.0435797      0.112022      0.092696      0.345843      
4.985       0.000122567      5.67649e-05      0.0434685      0.125524      0.0936225      0.387918      
4.99       0.000122435      5.67146e-05      0.0434841      0.141779      0.0948357      0.438562      
4.995       0.000122303      5.66643e-05      0.0436282      0.161577      0.0963471      0.500236      
5       0.000122172      5.66142e-05      0.0439042      0.186013      0.0981714      0.57635      
5.005       0.00012204      5.65641e-05      0.0443166      0.216635      0.100327      0.671724      
