#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
-9.47       0.000287285      0.000287285      0.000103253      0.000268564      0.000268564      9.83659e-05      
-9.465       0.00028702      0.00028702      0.000103178      0.000268798      0.000268798      9.83325e-05      
-9.46       0.000286756      0.000286756      0.000103103      0.000269032      0.000269032      9.82993e-05      
-9.455       0.000286493      0.000286493      0.000103029      0.000269268      0.000269268      9.82663e-05      
-9.45       0.000286232      0.000286232      0.000102955      0.000269506      0.000269506      9.82335e-05      
-9.445       0.000285972      0.000285972      0.000102881      0.000269744      0.000269744      9.82009e-05      
-9.44       0.000285713      0.000285713      0.000102807      0.000269984      0.000269984      9.81685e-05      
-9.435       0.000285455      0.000285455      0.000102733      0.000270225      0.000270225      9.81364e-05      
-9.43       0.000285199      0.000285199      0.000102659      0.000270468      0.000270468      9.81044e-05      
-9.425       0.000284944      0.000284944      0.000102586      0.000270712      0.000270712      9.80726e-05      
-9.42       0.00028469      0.00028469      0.000102512      0.000270957      0.000270957      9.8041e-05      
-9.415       0.000284437      0.000284437      0.000102439      0.000271203      0.000271203      9.80096e-05      
-9.41       0.000284186      0.000284186      0.000102366      0.000271451      0.000271451      9.79784e-05      
-9.405       0.000283936      0.000283936      0.000102293      0.0002717      0.0002717      9.79474e-05      
-9.4       0.000283687      0.000283687      0.00010222      0.000271951      0.000271951      9.79166e-05      
-9.395       0.000283439      0.000283439      0.000102148      0.000272203      0.000272203      9.7886e-05      
-9.39       0.000283193      0.000283193      0.000102075      0.000272456      0.000272456      9.78556e-05      
-9.385       0.000282948      0.000282948      0.000102003      0.000272711      0.000272711      9.78254e-05      
-9.38       0.000282704      0.000282704      0.000101931      0.000272967      0.000272967      9.77954e-05      
-9.375       0.000282462      0.000282462      0.000101859      0.000273224      0.000273224      9.77655e-05      
-9.37       0.00028222      0.00028222      0.000101787      0.000273483      0.000273483      9.77359e-05      
-9.365       0.00028198      0.00028198      0.000101715      0.000273743      0.000273743      9.77065e-05      
-9.36       0.000281742      0.000281742      0.000101643      0.000274004      0.000274004      9.76772e-05      
-9.355       0.000281504      0.000281504      0.000101572      0.000274267      0.000274267      9.76482e-05      
-9.35       0.000281268      0.000281268      0.000101501      0.000274531      0.000274531      9.76193e-05      
-9.345       0.000281033      0.000281033      0.00010143      0.000274796      0.000274796      9.75907e-05      
-9.34       0.000280799      0.000280799      0.000101359      0.000275063      0.000275063      9.75622e-05      
-9.335       0.000280566      0.000280566      0.000101288      0.000275331      0.000275331      9.75339e-05      
-9.33       0.000280335      0.000280335      0.000101217      0.000275601      0.000275601      9.75058e-05      
-9.325       0.000280104      0.000280104      0.000101146      0.000275872      0.000275872      9.74779e-05      
-9.32       0.000279875      0.000279875      0.000101076      0.000276144      0.000276144      9.74502e-05      
-9.315       0.000279648      0.000279648      0.000101006      0.000276418      0.000276418      9.74227e-05      
-9.31       0.000279421      0.000279421      0.000100936      0.000276694      0.000276694      9.73954e-05      
-9.305       0.000279196      0.000279196      0.000100866      0.00027697      0.00027697      9.73682e-05      
-9.3       0.000278972      0.000278972      0.000100796      0.000277248      0.000277248      9.73412e-05      
-9.295       0.000278749      0.000278749      0.000100726      0.000277528      0.000277528      9.73145e-05      
-9.29       0.000278527      0.000278527      0.000100656      0.000277809      0.000277809      9.72879e-05      
-9.285       0.000278307      0.000278307      0.000100587      0.000278091      0.000278091      9.72615e-05      
-9.28       0.000278088      0.000278088      0.000100518      0.000278375      0.000278375      9.72353e-05      
-9.275       0.000277869      0.000277869      0.000100449      0.00027866      0.00027866      9.72093e-05      
-9.27       0.000277653      0.000277653      0.00010038      0.000278946      0.000278946      9.71834e-05      
-9.265       0.000277437      0.000277437      0.000100311      0.000279234      0.000279234      9.71578e-05      
-9.26       0.000277223      0.000277223      0.000100242      0.000279524      0.000279524      9.71323e-05      
-9.255       0.000277009      0.000277009      0.000100173      0.000279815      0.000279815      9.7107e-05      
-9.25       0.000276797      0.000276797      0.000100105      0.000280107      0.000280107      9.70819e-05      
-9.245       0.000276587      0.000276587      0.000100037      0.000280401      0.000280401      9.7057e-05      
-9.24       0.000276377      0.000276377      9.99686e-05      0.000280696      0.000280696      9.70323e-05      
-9.235       0.000276168      0.000276168      9.99006e-05      0.000280993      0.000280993      9.70077e-05      
-9.23       0.000275961      0.000275961      9.98327e-05      0.000281291      0.000281291      9.69833e-05      
-9.225       0.000275755      0.000275755      9.9765e-05      0.000281591      0.000281591      9.69591e-05      
-9.22       0.00027555      0.00027555      9.96974e-05      0.000281892      0.000281892      9.69351e-05      
-9.215       0.000275347      0.000275347      9.963e-05      0.000282194      0.000282194      9.69113e-05      
-9.21       0.000275144      0.000275144      9.95626e-05      0.000282498      0.000282498      9.68877e-05      
-9.205       0.000274943      0.000274943      9.94955e-05      0.000282804      0.000282804      9.68642e-05      
-9.2       0.000274743      0.000274743      9.94284e-05      0.000283111      0.000283111      9.68409e-05      
-9.195       0.000274544      0.000274544      9.93615e-05      0.000283419      0.000283419      9.68178e-05      
-9.19       0.000274346      0.000274346      9.92948e-05      0.00028373      0.00028373      9.67949e-05      
-9.185       0.000274149      0.000274149      9.92282e-05      0.000284041      0.000284041      9.67721e-05      
-9.18       0.000273954      0.000273954      9.91617e-05      0.000284354      0.000284354      9.67495e-05      
-9.175       0.00027376      0.00027376      9.90953e-05      0.000284669      0.000284669      9.67272e-05      
-9.17       0.000273567      0.000273567      9.90291e-05      0.000284985      0.000284985      9.67049e-05      
